ID,n,Result vector,Average Runtime [ms],Epsilon,Number of unsatisfied clauses
538,20,"0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 ",103.70418,0,0
539,20,"1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 ",102.98461999999999,0,0
54,20,"0 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 ",105.09523999999999,0,0
540,20,"0 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 ",103.43886,0,0
541,20,"0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 ",100.2085,0,0
542,20,"1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 ",97.78798,0,0
543,20,"1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 ",95.47326000000001,0,0
544,20,"1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 ",98.50410000000001,0,0
545,20,"1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 ",99.94706,0,0
546,20,"0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 ",100.9168,0,0
547,20,"1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ",97.34062,0,0
548,20,"1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 ",100.0753,0,0
