ID,n,Result vector,Average Runtime [ms],Number of steps,Epsilon,Number of unsatisfied clauses,Best configuration found at,Result Label
195,50,"0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 0 ",8.9691,1000,0,0,98,0.6;50M
196,50,"1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 ",8.8092,1000,0,0,837,0.6;50M
197,50,"1 0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 ",10.0464,1150,0,0,873,0.6;50M
198,50,"1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 ",9.5874,1100,0,0,1038,0.6;50M
199,50,"1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0 ",10.1227,1100,0,0,1018,0.6;50M
2,50,"1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 ",9.2117,1050,0,0,953,0.6;50M
20,50,"1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 ",9.5386,1100,0,0,844,0.6;50M
200,50,"1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 ",9.7114,1100,0,0,832,0.6;50M
201,50,"1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 ",8.438,950,0,0,918,0.6;50M
202,50,"0 1 0 1 0 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1 1 1 0 ",7.6097,900,0,0,723,0.6;50M
203,50,"0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 ",9.9504,1100,0,0,981,0.6;50M
204,50,"1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0 1 0 1 ",8.6617,1000,0,0,852,0.6;50M
205,50,"1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 1 0 0 1 1 1 1 1 0 1 0 1 ",9.6678,1100,0,0,446,0.6;50M
206,50,"0 1 0 1 0 1 0 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 ",8.2415,950,0,0,776,0.6;50M
207,50,"1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 ",10.1409,1100,0,0,1077,0.6;50M
208,50,"1 0 0 1 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 ",8.3409,950,0,0,670,0.6;50M
209,50,"0 0 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 ",9.4615,1100,0,0,1039,0.6;50M
21,50,"1 0 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 ",10.2833,1150,0,0,1129,0.6;50M
210,50,"1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 0 1 ",9.6789,1100,0,0,1040,0.6;50M
211,50,"1 0 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 ",9.0705,1050,0,0,1017,0.6;50M
212,50,"1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 1 ",7.9988,950,0,0,678,0.6;50M
213,50,"1 0 1 1 0 1 1 0 1 0 1 1 0 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 0 1 ",10.0663,1100,0,0,1099,0.6;50M
214,50,"0 0 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 1 1 ",9.9356,1100,0,0,907,0.6;50M
215,50,"1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 ",9.2519,1000,0,0,798,0.6;50M
216,50,"1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 ",8.3423,950,0,0,928,0.6;50M
217,50,"1 1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 ",8.7116,1000,0,0,261,0.6;50M
218,50,"0 0 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 ",12.0186,1300,0,0,977,0.6;50M
219,50,"0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 ",8.952,1050,0,0,988,0.6;50M
22,50,"0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 ",8.6042,1000,0,0,981,0.6;50M
220,50,"0 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 ",8.351,950,0,0,911,0.6;50M
221,50,"0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 1 ",9.2638,1050,0,0,634,0.6;50M
222,50,"1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 ",9.4544,1100,0,0,809,0.6;50M
223,50,"0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 ",8.8226,1000,0,0,790,0.6;50M
224,50,"1 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 ",9.5494,1100,0,0,1025,0.6;50M
225,50,"0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 1 1 1 1 1 ",8.4515,950,0,0,782,0.6;50M
226,50,"0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 ",9.7057,1050,0,0,912,0.6;50M
227,50,"0 0 1 1 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 ",10.1263,1100,0,0,1065,0.6;50M
228,50,"1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 1 0 1 1 1 0 1 1 ",7.7734,900,0,0,862,0.6;50M
229,50,"0 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 ",9.5458,1050,0,0,503,0.6;50M
23,50,"0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 1 0 ",10.1824,1150,0,0,814,0.6;50M
230,50,"1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 ",8.7115,1000,0,0,940,0.6;50M
231,50,"0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 1 ",9.8376,1100,0,0,592,0.6;50M
232,50,"1 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 ",9.2419,1050,0,0,584,0.6;50M
233,50,"1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 ",10.8222,1200,0,0,1028,0.6;50M
234,50,"1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 ",10.4324,1150,0,0,900,0.6;50M
235,50,"1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 0 1 1 0 1 1 0 1 1 0 1 0 0 ",10.7191,1200,0,0,970,0.6;50M
236,50,"1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 ",9.2936,1050,0,0,1006,0.6;50M
237,50,"1 0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 ",8.0914,950,0,0,872,0.6;50M
238,50,"1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 ",10.9978,1250,0,0,1099,0.6;50M
239,50,"0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1 0 1 0 0 ",10.1619,1150,0,0,1026,0.6;50M
24,50,"1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 ",8.0477,950,0,0,896,0.6;50M
240,50,"0 1 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 ",8.4904,1000,0,0,984,0.6;50M
241,50,"1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 ",9.2699,1050,0,0,1028,0.6;50M
242,50,"0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 0 ",10.6052,1200,0,0,1154,0.6;50M
243,50,"1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 ",9.5913,1100,0,0,817,0.6;50M
244,50,"1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 ",10.0266,1150,0,0,1049,0.6;50M
245,50,"1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 ",9.273,1100,0,0,1037,0.6;50M
246,50,"0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 ",8.3224,950,0,0,611,0.6;50M
247,50,"1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 ",9.9276,1100,0,0,1059,0.6;50M
248,50,"0 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 ",8.7349,1000,0,0,970,0.6;50M
249,50,"0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 ",9.8375,1150,0,0,1125,0.6;50M
25,50,"0 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 ",9.0131,1050,0,0,878,0.6;50M
250,50,"0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 ",9.0546,1050,0,0,742,0.6;50M
251,50,"0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 ",8.7582,1000,0,0,995,0.6;50M
252,50,"1 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 1 1 1 ",9.7455,1100,0,0,1042,0.6;50M
253,50,"1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 0 ",9.6542,1100,0,0,1056,0.6;50M
254,50,"0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 ",10.4603,1150,0,0,1024,0.6;50M
255,50,"1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 ",9.8974,1150,0,0,1148,0.6;50M
256,50,"1 1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 ",10.1521,1150,0,0,1149,0.6;50M
257,50,"1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 ",8.4261,1000,0,0,686,0.6;50M
258,50,"1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 ",9.2001,1050,0,0,987,0.6;50M
259,50,"0 0 0 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 0 ",9.0629,1050,0,0,1006,0.6;50M
26,50,"1 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 0 ",9.9739,1150,0,0,890,0.6;50M
260,50,"0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 1 1 0 0 0 ",9.0741,1050,0,0,976,0.6;50M
261,50,"1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 ",10.117,1150,0,0,996,0.6;50M
262,50,"1 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0 ",10.0345,1150,0,0,932,0.6;50M
263,50,"1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 1 ",9.5529,1100,0,0,1046,0.6;50M
264,50,"1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 ",8.9439,1050,0,0,818,0.6;50M
265,50,"1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 0 0 1 0 1 0 1 ",9.9822,1100,0,0,527,0.6;50M
266,50,"1 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 ",9.4985,1100,0,0,1014,0.6;50M
267,50,"1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 0 1 ",8.5515,1000,0,0,910,0.6;50M
268,50,"1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 0 1 1 1 ",9.2386,1050,0,0,922,0.6;50M
269,50,"0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 1 1 ",8.9136,1050,0,0,242,0.6;50M
27,50,"1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 ",9.5479,1100,0,0,1050,0.6;50M
270,50,"1 0 1 1 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 0 ",8.615,1000,0,0,984,0.6;50M
271,50,"1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 1 ",9.6443,1150,0,0,1148,0.6;50M
272,50,"0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 ",10.3558,1150,0,0,1142,0.6;50M
273,50,"0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 0 1 1 1 ",9.0315,1050,0,0,996,0.6;50M
274,50,"1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 ",10.1694,1150,0,0,813,0.6;50M
275,50,"0 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 ",7.5866,900,0,0,749,0.6;50M
276,50,"1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 ",8.2905,1000,0,0,983,0.6;50M
277,50,"0 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 1 ",9.3525,1100,0,0,1097,0.6;50M
278,50,"1 1 1 0 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 ",10.1424,1150,0,0,1145,0.6;50M
279,50,"0 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 ",9.3162,1100,0,0,761,0.6;50M
28,50,"1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 ",9.0547,1050,0,0,656,0.6;50M
280,50,"1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 0 ",10.0551,1150,0,0,321,0.6;50M
281,50,"1 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 ",9.5548,1100,0,0,838,0.6;50M
282,50,"1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 ",8.6082,1000,0,0,808,0.6;50M
283,50,"1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 ",9.9924,1150,0,0,1131,0.6;50M
284,50,"1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 ",9.6171,1100,0,0,916,0.6;50M
285,50,"1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 0 ",9.8911,1100,0,0,975,0.6;50M
286,50,"1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ",10.7962,1200,0,0,1122,0.6;50M
287,50,"1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 ",9.1471,1050,0,0,984,0.6;50M
288,50,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ",8.3858,1000,0.12437810945273632,25,0,0.6;50M
289,50,"1 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 ",10.5185,1100,0,0,716,0.6;50M
29,50,"1 0 1 0 0 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 ",9.9487,1150,0,0,1074,0.6;50M
290,50,"1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 ",10.2632,1150,0,0,407,0.6;50M
291,50,"0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 0 ",8.9875,1050,0,0,945,0.6;50M
